movie_id,language_id
23967,52711
23967,52694
57351,52711
26165,52670
31514,52694
13571,52711
26056,52711
13536,52711
20616,52711
79319,52711
16806,52711
15516,52711
9299,52670
113369,52670
113369,52711
10611,52711
12770,52711
4108,52711
4108,52694
4108,52671
55903,52694
46466,52694
9685,52711
87481,52671
16370,52711
18913,52711
14361,52711
41021,52711
18943,52711
32685,52711
64079,52711
18477,52711
12262,52711
33506,52711
29515,52711
41582,52711
50382,52711
50382,52674
42633,52711
26680,52711
34086,52711
11504,52711
23470,52711
977,52711
233,52711
19049,52711
5506,52711
32961,52711
32961,52694
32961,52621
32568,52711
29698,52711
22244,52711
19460,52670
575,52674
10550,52711
10550,52670
9034,52711
9093,52711
9039,52711
1958,52694
23550,52703
23550,52109
68569,52711
318535,52711
11013,52711
129,52566
11529,52711
10771,52519
10771,52711
38951,52711
55018,52711
44635,52711
44635,52686
31005,52711
31005,52295
50123,52711
2110,52694
2110,52566
2110,52686
15173,52684
15173,52711
9533,52711
38866,52711
4107,52711
4107,51493
10575,52711
10575,52703
47500,52711
15720,52711
9260,52711
21828,52711
21828,52703
1682,52566
39462,52566
18983,52711
41971,52694
41971,52711
33831,52711
24348,52711
24348,52670
19140,52711
82545,52711
37606,52711
34600,52711
39128,52711
11868,52711
12921,52711
19953,52711
53049,52711
10772,52703
77079,52711
77079,52703
77079,52670
74899,52711
12719,52711
25001,52711
43438,52711
3092,52711
4989,52711
15313,52711
12590,52711
7501,52684
7501,52711
1809,52711
1809,52674
13768,52711
13768,52694
10994,52711
1430,52711
19973,52711
40815,52694
12600,52566
8051,52711
70443,52694
12779,52703
12779,52355
12779,52711
146269,52711
15992,52703
15992,52711
1613,52711
565,52711
14112,52711
41324,52711
15192,52711
15192,52670
49872,52711
49872,52703
21925,52711
30309,52711
16646,52686
37288,52465
20861,52711
12647,52711
12647,52703
12477,52566
10285,52711
19403,52711
11009,52711
11009,52703
10805,52711
10805,52670
40064,52711
40064,50797
17496,52711
40969,52711
76411,52711
5917,52711
31278,52711
33670,52711
47942,52711
33076,52711
44932,52279
15668,52711
30709,52711
19429,52711
19429,52674
140413,52711
21294,52711
11340,52703
42142,52674
11644,52711
33721,52711
36133,52711
36133,52694
24124,52711
34697,52674
34697,52711
8691,52670
8691,52703
53922,52711
66592,52711
66592,52674
6399,52703
25773,52711
19123,52694
19123,52703
19123,52670
26560,52711
36220,52711
225,52669
24274,52711
33016,52711
26444,52711
19114,52711
17205,52711
24740,52711
10863,52711
10863,52674
31679,52711
15900,52711
15900,52674
12237,52711
12237,52674
15901,52711
15901,52674
15902,52711
15904,52711
97251,52711
97251,52674
12579,52694
85058,52711
23668,52711
70971,52711
25113,52711
28893,52711
11646,52711
5062,52694
24634,52711
16124,52711
21764,52711
22435,52540
42149,52711
37936,52711
73247,52711
38255,52506
46364,52711
27016,52711
35685,52711
38665,52711
265,52674
2264,52674
21874,52711
41394,52711
47957,52711
31407,52669
16471,52711
63443,52711
22171,52711
39874,52711
25468,52711
19507,52711
29072,52711
75596,52711
42146,52711
17450,52711
47886,52703
47886,52711
47886,52670
31646,52711
14269,52711
41280,52711
1672,52694
35935,52711
35935,52694
9645,52711
9645,52703
9645,52670
9012,52711
13098,52711
13098,52674
13440,52569
13440,52711
13440,52694
13440,52674
12454,52569
12454,52711
12454,52694
31668,52711
31668,52674
41645,52711
41645,52670
1360,52711
1360,52694
1360,52686
13441,52674
13441,52711
45767,52711
14626,52694
14626,52703
14626,52686
48155,52670
48155,52711
12208,52566
12208,52711
12208,52694
12208,52674
11905,52711
1941,52711
26685,52711
26685,52703
31918,52711
31918,52686
19662,52711
8427,52711
8427,52279
8427,52686
9021,52711
28988,52709
13526,52711
9280,52711
9280,52694
9280,52670
65,52711
117520,52694
10712,52711
27204,52711
27204,52694
27204,52295
152023,52711
10167,52711
672,52711
16351,52711
16351,52694
16351,52674
16351,52109
542,52670
30192,52711
33251,52465
25466,52670
2165,52711
25037,52711
25037,52694
25037,52674
11617,52703
24909,52711
34341,52711
18993,52711
53000,52711
53000,52279
29229,52711
11880,52711
63435,52711
80849,52674
80849,52279
80849,52540
1377,52711
1377,52703
11629,52711
2528,52694
12716,52694
12717,52694
13888,52711
48524,52694
10750,52711
44247,52711
45226,52711
96966,52711
25566,52711
109962,52711
13386,52703
43089,52711
47888,52711
20472,52711
9538,52711
9538,52674
14664,52711
27997,52711
49934,51546
84735,52711
9317,52694
12528,52694
12528,52711
47890,52711
21515,52711
21515,52694
42371,52711
26325,52711
69169,52711
31921,52711
11524,52711
109264,52711
32077,52711
277724,52711
36669,52711
36669,52465
36669,52519
36669,52674
36669,52670
36669,52539
36669,52703
17187,52711
10426,52711
10426,52694
10426,52621
32625,52711
8198,52711
8198,52694
8198,52212
204372,52670
64,52670
13376,52711
15074,52711
2103,52711
9016,52711
16028,52711
27070,52711
5261,52674
15514,52689
15514,52711
15514,52694
23303,52711
20992,52686
66091,52686
6007,52552
25239,52711
42453,52506
42453,52539
42453,52552
42453,52540
42453,52711
25284,52711
7011,52711
35612,52711
10880,52674
13945,52711
14433,52711
14433,49286
9932,52711
13369,52711
13369,52674
13369,52670
2757,52711
2757,50797
7299,52711
78022,52671
78022,52519
32273,52694
26356,52703
23990,52711
23990,52694
23990,52703
4241,52566
37335,52694
34113,52711
22257,52669
35343,52540
30142,52711
17360,52711
17360,52694
17360,52674
31695,52711
76397,52711
76397,52670
40952,52711
40952,52670
38849,52711
71524,52694
43279,52711
29743,52703
41760,52711
31665,52711
40219,52711
45840,52711
16363,52711
22023,52711
22023,52670
171,52694
73116,52711
26639,52711
26639,52279
42124,52711
42124,52674
42124,52670
25297,52711
39274,52711
11564,52711
67772,52711
4202,52694
17590,52711
20787,52109
28940,52711
13497,52711
11852,52711
7303,52711
7303,52694
201,52711
2755,52711
33504,52670
21868,52711
65684,52711
10856,52711
10856,52670
99826,52711
18602,52711
18602,52670
121,52711
25838,52694
25838,52711
25838,52566
25838,52671
1429,52711
13435,52711
13435,52566
13435,52686
13435,52670
3131,52711
3131,51493
3131,50797
3131,52671
2642,52711
14317,52711
14317,52703
11022,52711
11022,52674
11022,52669
24249,52711
9491,52711
2149,52711
20139,52711
32074,52711
19067,52711
19067,52686
53712,52711
25848,52711
14931,52711
11317,52684
11317,52711
4032,52684
4032,52711
8392,52566
31804,52711
81048,52711
12232,52711
11706,52711
11706,52703
11706,52686
42569,52711
25720,52686
25720,52711
26946,52711
16938,52711
21143,52711
61578,52711
20424,52711
4561,52694
4435,52701
16993,52711
18002,52711
21332,52711
640,52711
640,52694
10599,52703
1574,52279
1574,52711
590,52711
13560,52711
29339,52711
423,52711
423,52674
423,52686
28028,52711
41084,52711
18773,52711
18773,52694
16225,52711
16225,52670
28679,52711
28679,52703
262,52711
15395,52711
4912,52711
107693,52621
23626,52711
12090,52711
12090,52703
12090,52674
12090,52694
44233,52711
35172,52694
36273,52711
36273,52566
36273,52671
36273,52621
36273,52686
14390,52711
41209,52711
41209,52703
9582,52711
10628,52711
11078,52711
77633,52711
77633,52671
598,52621
15842,52506
15842,52540
15842,52711
24711,52711
43886,52711
11222,52711
11222,52694
11222,52674
13199,52711
8073,52711
8073,52694
26393,52711
15278,52711
1484,52674
14667,52711
47263,52711
18692,52711
15734,52279
15734,52711
15734,52694
34148,52711
20813,52703
20813,52711
20813,52694
53027,52711
18894,52711
26252,52694
24742,52711
19415,52711
41927,52711
5968,52711
10727,52711
9045,52711
9045,52694
9045,52674
9045,52703
9082,52674
92348,52711
92348,52694
80965,52711
14469,52711
55909,52711
20663,52711
31916,52711
31916,52694
61807,52711
7514,52711
42645,52711
29463,52711
42795,52711
39349,52711
44164,52694
12253,52711
9358,52711
1647,52711
1647,52709
1647,52686
9027,52711
9027,52701
9027,52279
9027,52670
125945,52295
21189,52711
21189,52694
21189,52670
10894,52711
28528,52711
28528,52670
34783,52711
34374,52711
12490,52711
26761,52711
35185,52711
15802,52566
39948,52711
8286,52694
43028,52711
65300,52711
24129,52540
4628,52711
4628,52674
4193,52694
4193,52711
4193,52674
10724,52686
10724,52711
89571,52711
32065,52711
11915,52694
42136,52711
28307,52711
37917,52711
70011,52711
37191,52711
210092,52711
3028,52711
29224,52540
81001,52711
8219,52670
10150,52711
10150,52674
20980,52711
16407,52519
16407,52711
41913,52711
30875,52703
29450,51237
27380,52711
8288,52711
15600,52711
15600,52670
52083,52711
52083,52674
124963,52711
11949,52711
42134,52711
42134,52669
79257,52711
42130,52703
42131,52694
42131,52703
41291,52711
84784,52711
23942,52711
72340,52711
32692,52694
37997,52711
27609,52711
25872,52711
83562,52711
127,52669
14645,52694
27726,52711
42135,52711
21923,52711
1563,52694
17132,52711
2262,52711
2262,52674
52772,52711
46925,52711
77073,52711
76395,52711
37607,52711
30874,52703
30874,52670
30363,52711
30363,52694
49409,52711
32048,52711
48139,52670
30584,52711
48313,52711
48249,52355
48249,52711
29702,52703
24830,52711
24830,52674
30049,52711
9699,52711
48561,52703
30789,52711
81346,52670
11057,52674
47955,52711
19322,52711
31661,52711
31661,52694
52556,52109
38219,52711
23943,52711
26454,52711
9919,52711
6038,52711
6038,52671
9480,52711
9480,52703
9480,52355
14873,52711
13132,52711
22707,52711
18302,52465
1956,52711
12112,52694
50380,52711
212058,52711
12139,52711
118936,52711
18587,52711
18587,52621
24883,52711
24883,52694
24883,52670
17264,52569
17264,52711
17264,52703
3426,52694
2984,52711
33221,52711
59201,52711
26172,52711
26173,52711
33055,52711
33055,52694
33364,52711
33851,52711
33851,52279
31598,52670
31598,52711
59401,52711
22233,52711
4952,52711
4952,52279
991,52711
4911,52711
16072,52711
11615,52711
11615,52670
11635,52711
77283,52711
35824,52711
102,52506
14293,52711
41820,52711
10623,52711
10623,52465
10623,52686
9613,52711
7015,52711
210938,52711
42035,52711
21867,52711
49680,49780
49680,52295
6524,52711
6524,52670
11244,52711
77233,52711
140071,52711
140071,52674
21801,52711
35139,52711
54845,52711
23834,52465
14633,52709
10678,52711
10678,52694
9567,52711
979,52694
13819,52711
1591,52711
1591,52674
1591,49332
24186,52711
455,52711
455,48210
10632,52711
10929,52711
170400,52711
16229,52711
16229,52674
12079,52711
44081,52709
36362,52711
4762,52674
18535,52711
23159,52711
27236,52711
42459,52711
42459,52670
43261,52711
15347,52711
44968,52711
37258,52711
8996,52674
8996,52295
8996,52669
8996,52686
125413,52711
17729,52711
12157,52694
12157,52670
12157,52711
11571,52686
11571,52711
11571,52694
11571,52539
11571,52703
71142,52711
10293,52694
2671,52566
9669,52566
45129,52711
45129,52701
42618,52711
66027,52711
36211,52670
9557,52711
9557,52670
9557,52540
6171,52711
13691,52711
11523,52711
14675,52711
2525,52711
57447,52703
42695,52540
49845,52694
18992,52711
29912,52711
28881,52711
80243,52671
10782,52711
9341,52711
9776,52711
10735,52711
16425,52711
25461,52711
25461,52670
12516,52566
1675,52711
1675,52694
62184,52711
17057,52711
41938,52711
79615,52711
40718,52711
42178,52711
203252,52711
203252,52694
203252,52703
6016,52711
8409,52711
8409,52670
1817,52711
1817,49332
284096,52694
11299,52566
17995,52711
21052,52711
7294,52648
9506,52711
14290,52711
24982,52711
2662,52711
12093,52686
12093,52540
12093,52711
18941,52711
42383,52711
11817,52711
11817,48210
11817,52674
24621,52711
13370,52711
8326,52711
13411,52711
11516,52711
11516,52694
10180,52506
994,52711
66918,52711
10514,52711
14237,52711
14237,52694
1714,52711
14308,52711
41461,52711
9930,52711
32083,52711
107569,52711
16651,52711
57565,52711
108553,52711
12661,52711
29355,52711
24961,52711
26866,52694
31633,52711
20978,52694
47762,52694
47762,52711
47329,52711
10743,52711
2832,52711
31459,52711
31459,52295
31459,52670
19153,52711
31932,52711
38868,52711
72996,52686
15098,52711
11458,52711
16636,52711
18736,52703
18736,52711
36658,52711
36658,52674
36658,52703
46989,52711
20689,52711
20689,52670
13438,52709
15394,52711
10708,52711
22016,52694
85472,52711
22958,52711
15850,52711
251053,52711
10989,52711
10989,52539
1816,52711
1816,52694
42017,52711
17667,52711
17464,52711
15259,52711
10515,52566
45069,52711
117269,52694
117269,52674
21024,52711
42792,52711
43232,52711
22201,52711
11424,52711
34857,52694
34857,52703
34857,52711
604,52711
55616,52711
10720,52711
51230,52711
23423,52711
23423,52703
1555,52703
1555,52694
1555,52670
1555,52711
1555,52169
1555,52506
1555,52674
33875,52711
33875,52566
310,52711
5146,52711
5146,52694
5146,52671
30055,52711
12544,52703
12,52711
9654,52631
9654,52711
9654,52703
9902,52711
2260,52711
61939,52621
18385,52671
584,52711
584,52670
39125,52711
39125,52694
39125,52674
39125,52686
39125,52670
1088,52711
5921,52711
47423,52519
49798,52711
43239,52711
32140,52711
32140,52279
14676,52711
14676,52694
78281,52694
21717,52711
21717,52670
29425,52711
29425,52703
28503,52711
59950,52694
5920,52711
51391,52711
26593,52670
26593,52711
50285,52711
33564,52711
43361,52703
6646,52711
29514,52711
38720,52711
38720,52566
147729,52711
38732,52711
15462,52670
15462,52711
22386,52711
22386,52703
43828,52711
43828,52686
11145,52711
32328,52711
47715,52711
47715,52703
47715,52566
29586,52566
29586,52711
29586,51539
12629,52711
111815,52711
25381,52711
38800,52711
21027,52711
37264,52711
11890,52711
11890,52703
36807,52711
18721,52711
37662,52711
11916,52711
11916,52694
11916,52670
14551,52711
34759,52711
51426,52670
51426,52711
51426,52566
42986,52711
26317,52698
43490,52711
43490,52566
40683,52711
8092,52711
8092,52674
18200,52711
18200,52694
18200,52670
15925,52711
15925,52694
15925,52703
32087,52674
32087,52711
290,52711
11463,52674
11463,52694
11463,52669
11463,52711
2470,52670
42640,52711
44043,52684
44043,52711
30462,52703
1403,52711
10243,52711
42541,52711
37103,52711
37103,52566
46059,52684
46059,52711
40085,52711
40085,52670
47684,52711
47684,52670
2263,52711
2263,52279
2263,52670
6523,52711
2527,52694
18780,52711
18780,52674
18780,52670
19728,52684
19728,52711
26205,52684
26205,52711
26205,52674
3009,52711
6643,52703
18972,52711
18972,52694
18972,52670
53380,52711
14817,52711
41426,52711
41791,52711
49842,52694
41670,52711
41670,52295
30708,52711
38765,52711
29627,52711
98984,52711
98984,52671
36372,52711
30529,52711
30529,52674
30529,52703
30529,50797
30529,52669
30529,52686
24073,52711
2071,52711
43516,52694
43516,52711
33638,52711
57476,52711
32489,52711
32489,52694
32489,52674
32489,52279
32489,52703
32489,52670
48864,52711
10152,52711
31246,52711
11375,52711
20694,52711
16311,52711
24985,52711
24985,52694
18300,52694
55735,52711
185465,52670
185465,52711
210728,52711
39088,52686
17813,52711
17813,52694
42995,52711
115665,52670
4708,52711
4708,52694
4708,52674
35068,52711
35068,52674
42511,52711
35669,52711
49584,52711
170,52670
170,52711
9471,52711
9471,52671
9471,52670
12800,52703
44562,52711
9581,52711
9581,52703
9581,52566
9581,52671
117179,52711
15486,52711
15486,52566
216,52569
216,52674
47676,52711
45139,52711
44736,52711
18569,52711
113739,52711
52758,52711
38171,52711
38171,52279
61225,52711
18886,52711
24109,52711
19957,52711
42176,52711
39231,52711
18722,52711
18722,52279
43039,52711
43039,52355
43039,52686
40634,52711
20645,52566
33454,52711
19753,52711
48451,52711
48451,52670
11482,52711
11482,52694
70912,52674
70912,52711
70912,52669
42492,52711
6949,52711
1927,52711
1927,52670
10327,52711
14411,52519
14411,52711
14411,52703
296,52711
302,52711
302,52694
22,52711
46993,52621
8698,52711
8698,52674
8698,52703
554,52648
554,52674
554,52686
61545,52569
61545,52711
61545,52295
61545,52686
34840,52694
17920,52711
40947,52670
32235,52711
8961,52711
8961,52670
17403,52711
9486,52566
9486,52711
9486,52694
20439,52711
3472,52694
3472,47292
3472,52670
3472,52711
35265,52703
25921,52711
24259,52694
41453,52566
68927,52711
11894,52711
20726,52711
24558,52711
12649,52711
44916,52711
24356,52711
1996,52711
1996,52671
4464,52711
12279,52711
9104,52711
33339,52711
33339,52670
47232,52711
47232,52694
47232,52703
71714,52670
54580,52670
54580,52674
4613,52711
12530,52711
12530,52703
45096,52711
21882,52711
29805,52711
24993,52711
24993,52674
53021,52711
430,52711
430,52674
430,52686
123833,52621
5185,52674
5185,52694
5185,52686
5185,52711
10553,52711
21512,52711
21449,52711
21449,52566
4984,52711
8273,52711
8046,52711
50350,52569
50350,52711
50350,52694
50350,52703
50350,52670
8094,52711
26195,52711
10330,52671
10330,52711
125952,52694
9257,52711
9257,52670
9257,52694
9499,52694
9499,52711
17180,52566
17180,52670
15292,52711
12491,52703
41660,52711
78041,52711
27814,52711
41206,52711
33954,52703
48364,52711
48364,52674
23395,52711
47278,52711
24192,52703
10237,52711
833,52703
26755,52711
42470,52711
3101,52711
3101,52703
6466,52711
20210,52711
2055,52711
11770,52519
11770,52671
11770,52621
11770,52077
14926,52711
2771,52711
1778,52711
44408,52694
54390,52711
10923,52711
17745,52711
79888,52674
79888,52711
114776,52711
21989,52711
21989,52674
18573,52711
37451,52711
37451,52703
37451,52671
41759,52711
41759,52674
37227,52711
48791,52711
48791,52506
80047,52711
41944,52711
8992,52711
8992,52279
35371,52711
19053,52711
11206,52711
49762,52711
30970,52569
30970,52711
30970,52694
30970,52674
30970,50351
13154,52566
13154,52711
18148,52566
54898,52694
636,52711
3055,52711
40920,52711
54986,52465
43048,52711
11898,52711
26225,52670
26225,52711
14881,52711
14881,52670
26198,52711
35072,52674
35072,52566
43226,52566
44585,52711
35073,52711
35073,52694
9051,52711
9051,52674
9362,52711
19542,52686
19542,52711
19542,52694
936,52711
936,52694
936,52703
12268,52711
12268,52694
10999,52711
33521,52689
33521,52711
33521,50351
4593,52694
4593,52670
